華麗なピンチヒッター 赤城 斗馬,Touma Akagi  B04-006N Fire Emblem 0 Cipher FE Booster Series 4 Tokyo Mirage
勇猛なる幻影騎兵 カイン,Cain : B04-008ST Fire Emblem 0 Cipher Card FE Tokyo Mirage Starter 6
勇気のまもりん 源 まもり,Mamori Minamoto: B04-010N Fire Emblem 0 Cipher Mint FE Tokyo Mirage Sessions
堅牢堅固な幻影騎士 ドーガ,Draug B04-012N Fire Emblem 0 Cipher FE Heroes Booster 4 Tokyo Mirage
絆を知った男 剣 弥代,Yashiro Tsurugi B04-014N Fire Emblem 0 Cipher FE Heroes Booster 4 Tokyo Mirage
寡黙なる紅き幻影 ナバール,Navarre B04-016 Fire Emblem 0 Cipher Booster 4 Mint FE Tokyo Mirage
暗黒戦争の英雄 オグマ,Ogma: B04-020N Fire Emblem 0 Cipher Mint FE Heroes Booster Series 4
グルニアの王女 ユミナ,
グルニアの王子 ユベロ,
お年頃シスター マリーシア,Malliesia: B04-025N Fire Emblem 0 Cipher Mint FE Heroes Booster Series 4
優しき翼の白騎士 パオラ,Palla: B04-026N Fire Emblem 0 Cipher Mint Mystery of FE Heroes Booster Series 4
疾き翼の白騎士 カチュア,Catria: B04-027N Fire Emblem 0 Cipher Mint Mystery of  FE Heroes Booster 4
若き翼の白騎士 エスト,Est: B04-028N Fire Emblem 0 Cipher Mint Mystery of FE Heroes Booster Series 4
元サムシアンの盗賊 ジュリアン,
謎の剣士 シリウス,Sirius B04-032N Fire Emblem 0 Cipher Mint Mystery of FE Heroes Booster Series 4
ナバールを名乗る剣士 サムトー,
朱き女騎士 ミネルバ,Minerva B04-037N Fire Emblem 0 Cipher Mint Booster 4 Mystery of FE Heroes
ウェンデルの高弟 マリク,Merric B04-039N Fire Emblem 0 Cipher Mint Booster 4 Mystery of FE Heroes
心優しき狼 ロシェ,Roshea B04-040N Fire Emblem 0 Cipher Mint Mystery of FE Heroes Booster 4
狼騎士団の団長 ウルフ,Wolf+Sedgar+Vyland:B04-041N +042N + 043N Fire Emblem 0 Cipher Mint FE 3for1
狼騎士団の副長 ザガロ,
不動の狼 ビラク,
タレント見習い 蒼井 樹,Itsuki Aoi: B04-052N Fire Emblem 0 Cipher Mint FE Tokyo Mirage Session Booster 4
若き幻影の君主 クロム,Chrom : B04-054ST Fire Emblem 0 Cipher Card FE Tokyo Mirage Starter 6
クールビューティー 黒乃 霧亜,Kiria Kuron B04-056N Fire Emblem 0 Cipher Mint FE Tokyo Mirage Session Booster 4
幻影の闇魔術師 サーリャ,
グイグイヒロイン 弓弦 エレオノーラ,Eleonora Yumizuru B04-060N Fire Emblem 0 Cipher Mint FE Tokyo Mirage Session
華麗なる幻影弓手 ヴィオール（...,Virion B04-062N Fire Emblem 0 Cipher FE Heroes Booster Series 4 Tokyo Mirage
タグエルの末裔 ベルベット,Panne B04-069N Fire Emblem 0 Cipher FE Mint Booster 4 Awakening Heroes
スイートな盗賊 ガイア,Gaius: B04-071N Fire Emblem 0 Cipher Mint FE Awakening Booster Series 4
情に厚い傭兵 グレゴ,Gregor B04-074N Fire Emblem 0 Cipher FE Mint Booster 4 Awakening Heroes
美貌の僧侶 リベラ,Libra: B04-075N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
ソンシンの王女 サイリ,Say'ri B04-077ST Fire Emblem 0 Cipher Starter 6 Mint Awakening FE #11
豪胆王 バジーリオ,Basilio:B04-078N+Flavia:B04-079N Fire Emblem 0 Cipher Mint FE Heroes 2for1
女傑王 フラヴィア,
剣を取りし村人 ドニ,Donnel: B04-081N + 082N Fire Emblem 0 Cipher Mint FE Booster Series 4 2for1
幼き村人 ドニ,
異界より来た女の子 マーク(女),Morgan (Female): B04-084N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster 4
英雄の血を継ぐ男 ウード,Owain B04-086N Fire Emblem 0 Cipher Mint Booster 4 Awakening FE Heroes
照れ屋の傭兵 アズール,Inigo B04-088N Fire Emblem 0 Cipher FE Mint Booster 4 Awakening Heroes
強面の僧侶 ブレディ,
正々堂々 デジェル,Kjelle: B04-091N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
英雄志願 シンシア,Cynthia: B04-093N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
迷いの刃 セレナ,Severa: B04-095N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
怖がりタグエル シャンブレー,Yarne: B04-096N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
真理の探究者 ロラン,Laurent: B04-097N Fire Emblem 0 Cipher Mint FE Mint Awakening Booster Series 4
炎の子 ロイ,Roy B05-002N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
魔道の天才 リリーナ,Lilina B05-005N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
猛ける騎士 アレン,Alen B05-008N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
静かなる騎士 ランス,
フェレ家の弓使い ウォルト,Wolt B05-012N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
鉄壁の重騎士 ボールス,Bors B05-014N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
姫に仕えるシスター エレン,Elen B05-016N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
手負いの虎 ディーク,
向こう見ずな傭兵 ワード,
慎重な斧戦士 ロット,Lot B05-021N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
半人前の天馬騎士 シャニー,Shanna B05-023N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
決意の魔法少年 ルゥ,Lugh B05-026N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
名家のお嬢様 クラリーネ,Clarine B05-028N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
仇敵を追う剣豪 ルトガー,Rutger B05-030N Fire Emblem 0 Cipher Mint Booster 5 Binding Blade FE Heroes
クトラ族の少女 スー,Sue B05-033ST(+) Fire Emblem 0 Cipher Mint FE Starter 5 Binding Blade Heroes
一流を目指す刃 フィル,Fir B05-035N Fire Emblem 0 Cipher Mint Booster 5 Binding Blade FE Heroes
疾風の天馬騎士 ティト,Thea B05-039N Fire Emblem 0 Cipher Mint Binding Blade Booster 5 FE Heroes
隠れ里の予言者 ソフィーヤ,Sophia: B05-043N Fire Emblem 0 Cipher Mint Booster 5 FE Binding Blade Heroes
無邪気な竜娘 ファ,Fae B05-045N Fire Emblem 0 Cipher Mint FE Booster 5 Binding Blade Heroes
伝説の天馬騎士 ユーノ,Juno B05-047N Fire Emblem 0 Cipher Mint Booster 5 FE Heroes
風来の双剣騎 ランド,
暁の乙女 ミカヤ,Micaiah B05-052N Fire Emblem 0 Cipher Booster 5 MInt Radiant Dawn FE Heroes
緑風 サザ,Sothe B05-055N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
路地裏の剣士 エディ,Edward B05-058N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
心正しき弓使い レオナルド,Leonardo B05-060N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
能ある斧使い ノイス,Nolan B05-061N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
とぼけた聖女 ローラ,Laura B05-063N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
心優しき槍兵 ブラッド,Aran B05-065N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
素朴な村娘 メグ,Meg B05-066N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
砂塵の黒狼 オルグ,Volug B05-068N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
不屈の魔道使い トパック,Tormod B05-070N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
砂漠の水 ムワリム,Muarim B05-071N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
黒き竜騎士 ハール,Haar B05-076N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
最強の村娘 ネフェニー,
女王の剣士 ルキノ,Lucia B05-081N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
女王の騎士 ジョフレ,Geoffrey B05-083N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
真白き天馬騎士 シグルーン,Sigrun B05-085N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
ベグニオンの神使 サナキ,Sanaki B05-088N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
静寂の風使い セネリオ,Soren B05-091N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
気ままな尻尾 リィレ,Lyre B05-095N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
王国の要 ユリシーズ,Bastian B05-097N Fire Emblem 0 Cipher Mint Booster 5 FE Radiant Dawn Heroes
白衣の黒司祭 シェイド,Shade B05-100N Fire Emblem 0 Cipher Mint Booster 5 FE Heroes
グランベルの聖騎士 シグルド,Sigurd B06-002N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
精霊の森の少女 ディアドラ,
お転婆な姫 エスリン,Ethlyn B06-011N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
見習い騎士 フィン,Finn Knight-in-Training B06-013N Fire Emblem 0 Cipher Mint FE Heroes Holy War
赤き騎士道 ノイッシュ,
軽妙なる緑騎 アレク,
ヴェルトマーの公子 アゼル,
想いを秘めた弓 ミデェール,
ユングヴィの公女 エーディン,
幼き盗賊魂 デュー,Dew B06-023N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
誇り高き女剣士 アイラ,Ayra B06-025N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
ヴェルダンの王子 ジャムカ,
不敗の剣闘士 ホリン,
風使い レヴィン,Lewyn B06-034N Fire Emblem 0 Cipher Mint FE Heroes Holy Wars
不敵な自由騎士 ベオウルフ,Beowulf B06-037N Fire Emblem 0 Cipher Mint FE Heroes Holy Wars
主君を捜す翼 フュリー,Erin B06-039N Fire Emblem 0 Cipher Mint FE Heroes Holy War
オーガヒルの海賊 ブリギッド,Bridget: Pirate of Orgahil B06-041N Fire Emblem 0 Cipher Mint FE Heroes Holy War
フリージの公女 ティルテュ,Tailtiu B06-044N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
雪国よりの使い マーニャ,Manya B06-046N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
ヴェルトマー家当主 アルヴィス,Arvis B06-048N Fire Emblem 0 Cipher Mint Booster 6 Holy War FE Heroes
あらためてペガサス エマ,Emma B06-050N Fire Emblem 0 Cipher Mint Booster 6 FE Heroes
暗夜最強の騎士 マークス,Xander B06-052N Fire Emblem 0 Cipher Mint Booster 6 FE If Fates Heroes
妖艶な花 カミラ,Camilla: B06-055N Fire Emblem 0 Cipher Mint FE If Fates Heroes
闇魔法の天才 レオン,Leo: Sorcerous Prodigy B06-057N Fire Emblem 0 Cipher Mint FE If Fates Heroes
可憐な妹 エリーゼ,Elise B06-059N Fire Emblem 0 Cipher Mint Booster 6 FE If Fates Heroes
穢れなき殺意 ピエリ,
空飛ぶ暗殺者 ベルカ,Beruka B06-063N Fire Emblem 0 Cipher Mint Booster 6 FE If Fates Heroes
歪んだ愉悦 ゼロ,
力を蓄えし騎士 エルフィ,Effie B06-067N Fire Emblem 0 Cipher Mint Booster 6 FE If Fates Heroes
ついてない英雄 ハロルド,
癒しの氷妹 フェリシア,Felicia B06-071N Fire Emblem 0 Cipher Booster 6 Mint FE If Fates Heroes
癒しの氷姉 フローラ,Flora B06-073N Fire Emblem 0 Cipher Mint Booster 6 FE If Fates Heroes
忠義の風 スズカゼ,
名を捨てた賊 アシュラ,
禁忌のダークマージ ニュクス,Nyx: Forbidden Dark Mage B06-080N Fire Emblem 0 Cipher Mint FE Heroes If fate
研鑽を積む王子 ジークベルト,Siegbert B06-083N Fire Emblem 0 Cipher Booster 6 Mint FE If Fates Heroes
強運の竜騎士 ルッツ,
ひやくのけんきゅうか ミドリコ,Midori B06-089N Fire Emblem 0 Cipher Booster 6 Mint FE If Fates Heroes
怖がりな盾 イグニス,
気高き暗夜王 ガロン,Garon: Noble Nohrian King B06-093N Fire Emblem 0 Cipher Mint FE Heroes If fate
透魔王国の王女 シェンメイ,
お仕置きメイド シェイド,
オスティアの勇将 ヘクトル,Hector B07-005N Fire Emblem 0 Cipher Mint Booster 7 Blazing Blade FE Heroes
草原の公女 リン,Lyn B07-008N Fire Emblem 0 Cipher Booster 7 Mint FE Blazing Blade
真面目な紅騎士 ケント,
お調子者の碧騎士 セイン,
内気な天馬騎士 フロリーナ,
かしましいシスター セーラ,Serra: Boisterous Cleric B07-018N Fire Emblem 0 Cipher Mint FE Heroes
クトラ族長の息子 ラス,
心優しき修道士 ルセア,
明るい村娘 レベッカ,
侯弟のお目付役 オズイン,
駆ける剣士 ギィ,
兄想いの姫君 プリシラ,Priscilla:B07-031N Fire Emblem 0 Cipher Mint FE Heroes Blazing Blade Heroes
気高き傭兵 レイヴァン,
知識の探究者 カナス,
穢れなき白翼 フィオーラ,Fiora: Pure White Wings B07-036N Fire Emblem 0 Cipher Mint FE Heroes
銀の魔道軍将 パント,Pent: Silver Mage General B07-037N Fire Emblem 0 Cipher Mint FE Heroes
金紫の貴婦人 ルイーズ,Louise: Golden Violet Lady B07-038N Fire Emblem 0 Cipher Mint FE Heroes
「牙」の見習い ニノ,
心なき殺人道具 ジャファル,Jaffar: B07-042N + Farina:B07-043N Fire Emblem 0 Cipher Mint FE Heroes 2for1
「すご腕」の天馬騎士 ファリナ,
邪道の双剣 ランド,
白夜一の剣豪 リョウマ,Ryoma: Master Swordsman of Hoshido B07-052N Fire Emblem 0 Cipher Mint FE If Fate
火の如き王女 ヒノカ,Hinoka: Fiery Princess B07-055N Fire Emblem 0 Cipher Mint FE If Fate
風神の継承者 タクミ,Takumi: Wind God's Successor B07-057N Fire Emblem 0 Cipher Mint FE If Fate
慈しみの妹 サクラ,
五代目 サイゾウ,Saizo: Fifth Generation B07-061N Fire Emblem 0 Cipher Mint FE If Fate
白夜のくノ一 カゲロウ,
うっかり弓使い セツナ,
元気な少女剣士 カザハナ,Hana: Cheerful Swordsgirl B07-069N Fire Emblem 0 Cipher Mint FE If Fate
完璧の為の努力 ツバキ,
忠実な杖騎士 ジョーカー,Jakob B07-073N Fire Emblem 0 Cipher Mint FE if Fates Heroes
大人の呪い師 オロチ,Orochi: Adult Curse Specialist B07-075N Fire Emblem 0 Cipher Mint if Fates FE
幼なじみの騎士 サイラス,
豪快な女竜騎士 クリムゾン,
砂塵の侍 フウガ,Fuga B07-081N Fire Emblem 0 Cipher Mint Booster 7 If Fates FE Heroes
眼鏡の賢人 ユキムラ,
槍術を磨く王子 シノノメ,
落ち着く天才 ヒサメ,
もてなしのプライド ディーア,
至誠の白夜王 スメラギ,
白夜の王妃 ミコト,
紫影の忍 ユズ,
もう一人の神剣使い ルキナ,
聖王の半身 ルフレ(女),Robin: B08-007N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
高貴なるさすらいの弓手 ヴィオール,Virion B08-011N Fire Emblem 0 Cipher Mint Booster 8 FE Awakening #11
血気盛んな斧使い ヴェイク,Vaike B08-015N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
冷静な魔道研究家 ミリエル,Miriel B08-017N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
花の如き天馬 スミア,Sumia B08-018N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
存在感のない重騎士 カラム,Kellam B08-020N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
大人になりたい魔道士 リヒト,Ricken B08-022N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
名門貴族の令嬢 マリアベル,Maribelle B08-024N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
呪い好きの闇使い サーリャ,Tharja B08-027N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
国亡き忠騎 セルジュ,Cherche: B08-029N Fire Emblem 0 Cipher Booster 8 FE Awakening Heroes
記憶喪失の男の子 マーク(男),Morgan B08-032N Fire Emblem 0 Cipher Mint Booster 8 FE Awakening #11
秘めし追憶 ジェローム,Gerome B08-035N Fire Emblem 0 Cipher Booster 8 Mint Holy War FE Heroes
秘められた一矢 ノワール,
しっかり者のマムクート ンン,
いにしえを知る眠り姫 チキ,
心優しき聖王女 エメリナ,
ペレジア王 ギャンレル,
暗闇の遊女 インバース,
異形の兵士 屍兵,
異形の兵士 屍兵,
異形の兵士 屍兵,
双斧の雇われ騎士 ランド,Randal B08-050N Fire Emblem 0 Cipher Booster 8 FE Heroes
悲劇の皇女 ユリア,Julia: B08-055N Fire Emblem 0 Cipher Booster 8 FE Holy war Heroes
剣姫の息子 スカサハ,Scathach B08-058N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
勇壮な女剣士 ラクチェ（エラッ...,Larcei B08-060N Fire Emblem 0 Cipher Booster 8 FE Holy war Heroes
ティルナノグの杖使い ラナ,Lana B08-063N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
シアルフィの従者 オイフェ,Oifey B08-064N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
ティルナノグの弓騎士 レスター,Lester B08-066N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
見習い天馬騎士 フィー,Fee B08-069N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
アルスターを目指す魔道士 アーサー,Arthur B08-071N Fire Emblem 0 Cipher Booster 8 Mint Holy War FE Heroes
愛に生きる斧騎士 ヨハン,Johan B08-072N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
愛と正義の斧戦士 ヨハルヴァ,Johalvier B08-073N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
騎士イーヴの娘 ジャンヌ,Jeanne B08-075N Fire Emblem 0 Cipher Mint Booster 8 Holy War FE Heroes
イザークの剣豪 シャナン,
無邪気な盗賊 パティ,
獅子の子 アレス,Ares B08-082N Fire Emblem 0 Cipher Booster 8 FE Holy war Heroes
苦悩する雷 ティニー,Tine B08-086N Fire Emblem 0 Cipher Booster 8 FE Holy war Heroes
子供思いの傭兵 ファバル,Febail B08-088N Fire Emblem 0 Cipher Booster 8 Mint Holy War FE Heroes
シレジアの勇者 セティ,
トラキアの王女 アルテナ,Altena B08-092N Fire Emblem 0 Cipher Booster 8 FE Holy war Heroes
名将の子供 コープル,
闇の皇子 ユリウス,
がっぽりドラゴン エマ,
バレンシアを救う者 アルム,Alm: Savior of Valentia B09-002N Fire Emblem 0 Cipher Mint FE Heroes
慈愛の王女 セリカ,Celica: Affectionate Princess B09-005N Fire Emblem 0 Cipher Mint FE Heroes
要領の良い男 グレイ(バレンシア),
頼れる幼なじみ グレイ(バレンシア),Gray B09-009N Fire Emblem 0 Cipher Mint FE Echoes Heroes
望郷の狙撃手 ロビン,Tobin: B09-011N + 012N Fire Emblem 0 Cipher Mint FE Echoes Heroes
空気の読めない幼なじみ ロビン,
冷ややかな情熱 クリフ,Kliff B09-014N Fire Emblem 0 Cipher Mint FE Booster 9 Echoes Heroes
ラムの村の少女 エフィ,Faye B09-016N Fire Emblem 0 Cipher Mint FE Booster 9 Echoes Heroes
ソフィア解放軍の使い ルカ,Lukas: B09-018N Fire Emblem 0 Cipher NM FE Echoes Heroes
ミラに仕える修道女 シルク,Silque B09-020N Fire Emblem 0 Cipher Mint FE Booster 9 Echoes Heroes
戦うお嬢様 クレア,Clair B09-022N Fire Emblem 0 Cipher Mint FE Booster 9 Echoes Heroes
解放軍のリーダー クレーベ,
元気な魔道少女 メイ,Mae: Energetic Mage Girl B09-026N Fire Emblem 0 Cipher Mint FE Echoes Heroes
ノーヴァの幼きシスター ジェニー,Genny B09-028N Fire Emblem 0 Cipher Mint FE Booster 9 Echoes Heroes
金目当ての傭兵 セーバー,Saber: Gold-Seeking Mercenary B09-030N Fire Emblem 0 Cipher NM FE Echoes Heroes
美しき女騎士 マチルダ,Mathilda: Beautiful Knight B09-032N Fire Emblem 0 Cipher MInt FE Echoes Heroes
森の村の火の玉娘 デューテ,Delthea B09-034N Fire Emblem 0 Cipher Mint Booster 9 FE Echoes Heroes
記憶をなくした騎士 ジーク,Zeke: Amnesiac Knight B09-042N Fire Emblem 0 Cipher Mint FE Echoes Heroes
ソフィアの王子 コンラート,Conrad B09-044N Fire Emblem 0 Cipher Mint Booster 9 FE Echoes Heroes
黒の貴公子 ベルクト,Berkut B09-047N Fire Emblem 0 Cipher Mint Booster 9 Echoes FE Heroes
ドキドキファルコン エマ,Emma B09-049N Fire Emblem 0 Cipher Mint Booster 9 FE Echoes Heroes
暗き迷宮の聖女 シェイド,Shade B09-050N Fire Emblem 0 Cipher Mint Booster 9 FE Heroes
凶暴なる碧光 アル,
リキア同盟の将軍 ロイ,Roy B09-055N Fire Emblem 0 Cipher Mint Booster 9 FE Binding Blade Heroes
タニアの王女 ティーナ,Tiena B09-057N Fire Emblem 0 Cipher Mint FE Binding Blade Heroes
貝殻の守り人 ガント,
地獄の底の剣士 キルマー,Kilmar: B09-063N Fire Emblem 0 Cipher Mint FE Binding Blade Heroes
闇を求める少年 レイ,Raigh B09-066N Fire Emblem 0 Cipher Mint FE Binding Blade Heroes
ジード飛竜隊の隊長 ジード,Zeed B09-070HN Fire Emblem 0 Cipher Mint Booster 9 FE Binding Blade Heroes
その力、一個師団級 ジェミー,Jemmie B09-072N Fire Emblem 0 Cipher Mint FE Binding Blade Heroes
ベルンの王子 ゼフィール,Zephiel B09-074N Fire Emblem 0 Cipher Mint FE Binding Blade Heroes
紫煌の守り手 ユズ,Yuzu B09-075N Fire Emblem 0 Cipher Mint Booster 9 FE Heroes
ガリアを継ぐ者 スクリミル,Skrimir Heir to Gallia B09-077N Fire Emblem 0 Cipher Mint FE Radiant Dawn Heroes
ガリアの女戦士 レテ,Lethe B09-079N Fire Emblem 0 Cipher Mint FE Radiant Dawn Heroes
優しき背 モゥディ,Mordecai: B09-080N Fire Emblem 0 Cipher Mint FE Radiant Dawn Heroes
鷹王の耳 ウルキ,Ulki B09-081N Fire Emblem 0 Cipher Mint FE Radiant Dawn Heroes
鷹王の目 ヤナフ,Janaff B09-082N Fire Emblem 0 Cipher Mint FE Radiant Dawn Heroes
竜鱗族の娘 イナ,Ena B09-086N Fire Emblem 0 Cipher Mint Booster 9 FE Radiant Dawn Heroes
傭兵団の妹 ミスト,Mist B09-093N Fire Emblem 0 Cipher Mint Booster 9 FE Radiant Dawn Heroes
さすらいの傭兵 ツイハーク,Zihark B09-096N Fire Emblem 0 Cipher Mint Booster 9 FE Radiant Dawn Heroes
フィザットを継ぐ者 ジル,Jill B09-098N Fire Emblem 0 Cipher Mint Booster 9 FE Radiant Dawn Heroes
戦場の風を読む男 ランド,Randal B09-100N Fire Emblem 0 Cipher Mint Booster 9 FE Heroes
ヘズルの血を引く王女 ナンナ,Nanna: B10-005N + 006HN Fire Emblem 0 Cipher Mint FE Booster 10 2for1 Thracia
怒れる斧戦士 オーシン,
静かなる勇者 ハルヴァン,Halvan: B10-012N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
男勝りな弓戦士 タニア,
イス村の若者 ロナン,Ronan: B10-015N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
神に仕えし者 サフィ,
リフィス海賊団の頭領 リフィス,
気ままな自由騎士 フェルグス,
可憐なペガサスライダー カリン,Karin B10-023N Fire Emblem 0 Cipher Mint FE Booster 10 Thracia 776 #11
疾風の女剣士 マチュア,
誓いの魔道士 アスベル,Asvel: B10-028N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
サバンの傭兵 シヴァ,Shiva: B10-030N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
流れる剣聖の血 マリータ,
盗賊に捕まったシスター ティナ,Tina: B10-037N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
ターラの竜騎士 ディーン(ユグドラル),
ロプトの姫君 サラ,
四天馬騎士の娘 ミーシャ,Misha: B10-043N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
光の公子の使者 デルムッド,Diarmuid: B10-045N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
マギ団の団長 セティ,Ced: B10-047N Fire Emblem 0 Cipher Mint Booster Series 10 FE Thracia
重装のお目付役 バルジャン,
白き道の少女 カンナ(女),Kana (Female): B10-052N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
暗き道の少年 カンナ(男),
竜牙の王子 カムイ(男),Corrin (Male): B10-056N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
竜角の王女 カムイ(女),Corrin (Female) B10-058N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
狭間を彷徨う心 シグレ,Shigure: B10-060N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
天真爛漫な狐娘 キヌ,Selkie: B10-065N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
甘美なる情熱 グレイ,Asugi: B10-067N Fire Emblem 0 Cipher Mint Booster Series 10 FE If Fates
才色兼備の働き者 マトイ,
不思議な呪い少女 シャラ,
イズモ公王 イザナ,
宵闇フォーチュンテラー オフェリア,
暴かれた楽園 エポニーヌ,
女の子好きの遺伝子 ソレイユ,
リトル・ガルムガール ベロア,
王国きっての怪力戦士 ガンズ,
暗夜王国の軍師 マクベス,
アスク王国の王子 アルフォンス,
アスク王国の王女 シャロン,
特務機関の隊長 アンナ,
謎の仮面騎士 ブルーノ,Bruno : B10-096N+X Fire Emblem 0 Cipher FE Variant Card Heroes
エンブラの皇女 ヴェロニカ,
輝く正義のティアラ アリス,
真銀の聖騎士 ゼト,
真面目な天馬騎士 ヴァネッサ,Vanessa B11-009N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
戦士ガルシアの息子 ロス,
涙眼の弓少女 ネイミー,Neimi B11-014N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
気さくな盗賊 コーマ,
奇知なる魔道 ルーテ,Lute B11-017N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
真実を知るシスター ナターシャ,Natasha B11-019N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
ジャハナの王子 ヨシュア,Joshua B11-021N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
情熱の騎士 カイル,Kyle B11-024N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
奔放の騎士 フォルデ,Forde B11-026N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
フレリアの王女 ターナ,Tana B11-028N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones
戦場の花 アメリア,Amelia B11-030N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
初陣の新兵 アメリア,Amelia B11-031N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
フレリアの王子 ヒーニアス,
ジスト傭兵団の隊長 ジスト,
正義の美少女 ラーチェル,L'Arachel B11-037N Fire Emblem 0 Cipher Mint Booster 13 FE Sacred Stones Heroes
竜人族の少女 ミルラ,Myrrh B11-042N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
秀麗の緑翼 シレーネ,Syrene B11-044N Fire Emblem 0 Cipher Mint Booster 11 FE Sacred Stones Heroes
グラドの皇子 リオン,
